129;2016-02-29 00:00:128;129;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:128;
130;2016-02-29 00:00:129;130;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:129;
131;2016-02-29 00:00:130;131;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:130;
132;2016-02-29 00:00:131;132;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:131;
133;2016-02-29 00:00:132;133;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:132;
134;2016-02-29 00:00:133;134;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:133;
135;2016-02-29 00:00:134;135;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:134;
136;2016-02-29 00:00:135;136;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:135;
137;2016-02-29 00:00:136;137;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:136;
138;2016-02-29 00:00:137;138;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:137;
139;2016-02-29 00:00:138;139;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:138;
140;2016-02-29 00:00:139;140;;IN;8;Initial data;NMT;Initial data;2016-02-29 00:00:139;
141;2016-02-29 00:00:140;141;;IN;13;Initial data;NMT;Initial data;2016-02-29 00:00:140;
142;2016-02-29 00:00:141;142;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:141;
143;2016-02-29 00:00:142;143;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:142;
144;2016-02-29 00:00:143;144;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:143;
145;2016-02-29 00:00:144;145;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:144;
146;2016-02-29 00:00:145;146;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:145;
147;2016-02-29 00:00:146;147;;IN;20;Initial data;NMT;Initial data;2016-02-29 00:00:146;
148;2016-02-29 00:00:147;148;;IN;20;Initial data;NMT;Initial data;2016-02-29 00:00:147;
149;2016-02-29 00:00:148;149;;IN;20;Initial data;NMT;Initial data;2016-02-29 00:00:148;
150;2016-02-29 00:00:149;150;;IN;37;Initial data;NMT;Initial data;2016-02-29 00:00:149;
151;2016-02-29 00:00:150;151;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:150;
152;2016-02-29 00:00:151;152;;IN;20;Initial data;NMT;Initial data;2016-02-29 00:00:151;
153;2016-02-29 00:00:152;153;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:152;
154;2016-02-29 00:00:153;154;;IN;20;Initial data;NMT;Initial data;2016-02-29 00:00:153;
155;2016-02-29 00:00:154;155;;IN;24;Initial data;NMT;Initial data;2016-02-29 00:00:154;
156;2016-02-29 00:00:155;156;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:155;
157;2016-02-29 00:00:156;157;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:156;
158;2016-02-29 00:00:157;158;;IN;18;Initial data;NMT;Initial data;2016-02-29 00:00:157;
159;2016-02-29 00:00:158;159;;IN;18;Initial data;NMT;Initial data;2016-02-29 00:00:158;
160;2016-02-29 00:00:159;160;;IN;18;Initial data;NMT;Initial data;2016-02-29 00:00:159;
161;2016-02-29 00:00:160;161;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:160;
162;2016-02-29 00:00:161;162;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:161;
163;2016-02-29 00:00:162;163;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:162;
164;2016-02-29 00:00:163;164;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:163;
165;2016-02-29 00:00:164;165;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:164;
166;2016-02-29 00:00:165;166;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:165;
167;2016-02-29 00:00:166;167;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:166;
168;2016-02-29 00:00:167;168;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:167;
169;2016-02-29 00:00:168;169;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:168;
170;2016-02-29 00:00:169;170;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:169;
171;2016-02-29 00:00:170;171;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:170;
172;2016-02-29 00:00:171;172;;IN;69;Initial data;NMT;Initial data;2016-02-29 00:00:171;
173;2016-02-29 00:00:172;173;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:172;
174;2016-02-29 00:00:173;174;;IN;8;Initial data;NMT;Initial data;2016-02-29 00:00:173;
175;2016-02-29 00:00:174;175;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:174;
176;2016-02-29 00:00:175;176;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:175;
177;2016-02-29 00:00:176;177;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:176;
178;2016-02-29 00:00:177;178;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:177;
179;2016-02-29 00:00:178;179;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:178;
180;2016-02-29 00:00:179;180;;IN;20;Initial data;NMT;Initial data;2016-02-29 00:00:179;
181;2016-02-29 00:00:180;181;;IN;26;Initial data;NMT;Initial data;2016-02-29 00:00:180;
182;2016-02-29 00:00:181;182;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:181;
183;2016-02-29 00:00:182;183;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:182;
184;2016-02-29 00:00:183;184;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:183;
185;2016-02-29 00:00:184;185;;IN;30;Initial data;NMT;Initial data;2016-02-29 00:00:184;
186;2016-02-29 00:00:185;186;;IN;14;Initial data;NMT;Initial data;2016-02-29 00:00:185;
187;2016-02-29 00:00:186;187;;IN;9;Initial data;NMT;Initial data;2016-02-29 00:00:186;
188;2016-02-29 00:00:187;188;;IN;23;Initial data;NMT;Initial data;2016-02-29 00:00:187;
189;2016-02-29 00:00:188;189;;IN;29;Initial data;NMT;Initial data;2016-02-29 00:00:188;
190;2016-02-29 00:00:189;190;;IN;18;Initial data;NMT;Initial data;2016-02-29 00:00:189;
191;2016-02-29 00:00:190;191;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:190;
192;2016-02-29 00:00:191;192;;IN;20;Initial data;NMT;Initial data;2016-02-29 00:00:191;
193;2016-02-29 00:00:192;193;;IN;19;Initial data;NMT;Initial data;2016-02-29 00:00:192;
194;2016-02-29 00:00:193;194;;IN;33;Initial data;NMT;Initial data;2016-02-29 00:00:193;
195;2016-02-29 00:00:194;195;;IN;37;Initial data;NMT;Initial data;2016-02-29 00:00:194;
196;2016-02-29 00:00:195;196;;IN;70;Initial data;NMT;Initial data;2016-02-29 00:00:195;
197;2016-02-29 00:00:196;197;;IN;13;Initial data;NMT;Initial data;2016-02-29 00:00:196;
198;2016-02-29 00:00:197;198;;IN;35;Initial data;NMT;Initial data;2016-02-29 00:00:197;
199;2016-02-29 00:00:198;199;;IN;33;Initial data;NMT;Initial data;2016-02-29 00:00:198;
200;2016-02-29 00:00:199;200;;IN;13;Initial data;NMT;Initial data;2016-02-29 00:00:199;
201;2016-02-29 00:00:200;201;;IN;14;Initial data;NMT;Initial data;2016-02-29 00:00:200;
202;2016-02-29 00:00:201;202;;IN;9;Initial data;NMT;Initial data;2016-02-29 00:00:201;
203;2016-02-29 00:00:202;203;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:202;
204;2016-02-29 00:00:203;204;;IN;8;Initial data;NMT;Initial data;2016-02-29 00:00:203;
205;2016-02-29 00:00:204;205;;IN;113;Initial data;NMT;Initial data;2016-02-29 00:00:204;
206;2016-02-29 00:00:205;206;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:205;
207;2016-02-29 00:00:206;207;;IN;44;Initial data;NMT;Initial data;2016-02-29 00:00:206;
208;2016-02-29 00:00:207;208;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:207;
209;2016-02-29 00:00:208;209;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:208;
210;2016-02-29 00:00:209;210;;IN;27;Initial data;NMT;Initial data;2016-02-29 00:00:209;
211;2016-02-29 00:00:210;211;;IN;99;Initial data;NMT;Initial data;2016-02-29 00:00:210;
212;2016-02-29 00:00:211;212;;IN;29;Initial data;NMT;Initial data;2016-02-29 00:00:211;
213;2016-02-29 00:00:212;213;;IN;32;Initial data;NMT;Initial data;2016-02-29 00:00:212;
214;2016-02-29 00:00:213;214;;IN;22;Initial data;NMT;Initial data;2016-02-29 00:00:213;
215;2016-02-29 00:00:214;215;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:214;
216;2016-02-29 00:00:215;216;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:215;
217;2016-02-29 00:00:216;217;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:216;
218;2016-02-29 00:00:217;218;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:217;
219;2016-02-29 00:00:218;219;;IN;66;Initial data;NMT;Initial data;2016-02-29 00:00:218;
220;2016-02-29 00:00:219;220;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:219;
221;2016-02-29 00:00:220;221;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:220;
222;2016-02-29 00:00:221;222;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:221;
223;2016-02-29 00:00:222;223;;IN;59;Initial data;NMT;Initial data;2016-02-29 00:00:222;
224;2016-02-29 00:00:223;224;;IN;9;Initial data;NMT;Initial data;2016-02-29 00:00:223;
225;2016-02-29 00:00:224;225;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:224;
226;2016-02-29 00:00:225;226;;IN;104;Initial data;NMT;Initial data;2016-02-29 00:00:225;
227;2016-02-29 00:00:226;227;;IN;12;Initial data;NMT;Initial data;2016-02-29 00:00:226;
228;2016-02-29 00:00:227;228;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:227;
229;2016-02-29 00:00:228;229;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:228;
230;2016-02-29 00:00:229;230;;IN;21;Initial data;NMT;Initial data;2016-02-29 00:00:229;
231;2016-02-29 00:00:230;231;;IN;10;Initial data;NMT;Initial data;2016-02-29 00:00:230;
232;2016-02-29 00:00:231;232;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:231;
233;2016-02-29 00:00:232;233;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:232;
234;2016-02-29 00:00:233;234;;IN;27;Initial data;NMT;Initial data;2016-02-29 00:00:233;
235;2016-02-29 00:00:234;235;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:234;
236;2016-02-29 00:00:235;236;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:235;
237;2016-02-29 00:00:236;237;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:236;
238;2016-02-29 00:00:237;238;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:237;
239;2016-02-29 00:00:238;239;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:238;
240;2016-02-29 00:00:239;240;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:239;
241;2016-02-29 00:00:240;241;;IN;9;Initial data;NMT;Initial data;2016-02-29 00:00:240;
242;2016-02-29 00:00:241;242;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:241;
243;2016-02-29 00:00:242;243;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:242;
244;2016-02-29 00:00:243;244;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:243;
245;2016-02-29 00:00:244;245;;IN;43;Initial data;NMT;Initial data;2016-02-29 00:00:244;
246;2016-02-29 00:00:245;246;;IN;24;Initial data;NMT;Initial data;2016-02-29 00:00:245;
247;2016-02-29 00:00:246;247;;IN;25;Initial data;NMT;Initial data;2016-02-29 00:00:246;
248;2016-02-29 00:00:247;248;;IN;19;Initial data;NMT;Initial data;2016-02-29 00:00:247;
249;2016-02-29 00:00:248;249;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:248;
250;2016-02-29 00:00:249;250;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:249;
251;2016-02-29 00:00:250;251;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:250;
252;2016-02-29 00:00:251;252;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:251;
253;2016-02-29 00:00:252;253;;IN;91;Initial data;NMT;Initial data;2016-02-29 00:00:252;
254;2016-02-29 00:00:253;254;;IN;28;Initial data;NMT;Initial data;2016-02-29 00:00:253;
255;2016-02-29 00:00:254;255;;IN;46;Initial data;NMT;Initial data;2016-02-29 00:00:254;
256;2016-02-29 00:00:255;256;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:255;
257;2016-02-29 00:00:256;257;;IN;24;Initial data;NMT;Initial data;2016-02-29 00:00:256;
258;2016-02-29 00:00:257;258;;IN;45;Initial data;NMT;Initial data;2016-02-29 00:00:257;
259;2016-02-29 00:00:258;259;;IN;10;Initial data;NMT;Initial data;2016-02-29 00:00:258;
260;2016-02-29 00:00:259;260;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:259;
261;2016-02-29 00:00:260;261;;IN;38;Initial data;NMT;Initial data;2016-02-29 00:00:260;
262;2016-02-29 00:00:261;262;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:261;
263;2016-02-29 00:00:262;263;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:262;
264;2016-02-29 00:00:263;264;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:263;
265;2016-02-29 00:00:264;265;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:264;
266;2016-02-29 00:00:265;266;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:265;
267;2016-02-29 00:00:266;267;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:266;
268;2016-02-29 00:00:267;268;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:267;
269;2016-02-29 00:00:268;269;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:268;
270;2016-02-29 00:00:269;270;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:269;
271;2016-02-29 00:00:270;271;;IN;181;Initial data;NMT;Initial data;2016-02-29 00:00:270;
272;2016-02-29 00:00:271;272;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:271;
273;2016-02-29 00:00:272;273;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:272;
274;2016-02-29 00:00:273;274;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:273;
